run,total_seconds
dqn_seed0,462.0
dqn_seed1,462.2
dqn_seed2,461.9
dqn_seed3,388.9
dqn_seed4,366.1
ippo_seed0,158.1
ippo_seed1,158.1
ippo_seed2,157.6
ippo_seed3,159.2
ippo_seed4,159.5
mappo_seed0,160.4
mappo_seed1,157.8
mappo_seed2,160.9
mappo_seed3,159.3
mappo_seed4,158.4
peer_seed0,208.0
peer_seed1,206.9
peer_seed2,209.5
peer_seed3,207.9
peer_seed4,208.1
